87728,2,50
87728,3,30
87728,4,**
87728,5,**
87728,6,0
,,
87731,,160
87731,1,60
87731,2,50
87731,3,20
87731,4,30
87731,5,**
87731,6,**
,,
87732,,690
87732,1,370
87732,2,180
87732,3,60
87732,4,40
87732,5,40
87732,6,**
,,
87734,,100
87734,1,50
87734,2,30
87734,3,20
87734,4,**
87734,5,**
87734,6,**
,,
87740,,3020
87740,1,1510
87740,2,740
87740,3,380
87740,4,190
87740,5,170
87740,6,30
,,
87742,,220
87742,1,100
87742,2,40
87742,3,30
87742,4,20
87742,5,30
87742,6,**
,,
87743,,160
87743,1,70
87743,2,60
87743,3,**
87743,4,30
87743,5,**
87743,6,0
,,
87745,,250
87745,1,110
87745,2,80
87745,3,30
87745,4,30
87745,5,**
87745,6,**
,,
87747,,560
87747,1,270
87747,2,170
87747,3,70
87747,4,30
87747,5,20
87747,6,**
,,
87752,,140
87752,1,70
87752,2,50
87752,3,20
87752,4,**
87752,5,**
87752,6,**
,,
87801,,3830
87801,1,1870
87801,2,940
87801,3,480
87801,4,230
87801,5,270
87801,6,40
,,
87821,,220
87821,1,110
87821,2,60
87821,3,30
87821,4,**
87821,5,20
87821,6,**
,,
87823,,300
87823,1,140
87823,2,70
87823,3,40
87823,4,20
87823,5,30
87823,6,**
,,
87825,,1100
87825,1,580
87825,2,290
87825,3,110
87825,4,60
87825,5,60
87825,6,**
,,
87827,,130
87827,1,60
87827,2,50
87827,3,**
87827,4,20
87827,5,**
87827,6,**
,,
87828,,100
87828,1,50
87828,2,30
87828,3,20
87828,4,**
87828,5,**
87828,6,0
,,
87829,,300
87829,1,130
87829,2,80
87829,3,40
87829,4,30
87829,5,20
87829,6,**
,,
87830,,320
87830,1,150
87830,2,90
87830,3,40
87830,4,40
87830,5,**
87830,6,**
,,
87832,,300
87832,1,120
87832,2,100
87832,3,50
87832,4,30
87832,5,**
87832,6,**
,,
87901,,2540
87901,1,1470
87901,2,620
87901,3,240
87901,4,110
87901,5,80
87901,6,20
,,
87930,,320
87930,1,190
87930,2,90
87930,3,40
87930,4,**
87930,5,**
